x,y,r (pixel),is_circle,r (um)
666,96,42,yes,42
280,624,44,yes,44
220,180,99,no,99
266,282,91,no,91
152,442,99,no,99
748,566,99,no,99
502,412,55,yes,55
584,500,44,yes,44
372,118,96,no,96
256,324,97,no,97
500,206,96,no,96
612,508,98,no,98
106,494,43,yes,43
514,596,87,no,87
416,350,43,yes,43
120,280,43,yes,43
94,616,66,no,66
122,616,40,yes,40
666,248,85,no,85
472,196,47,yes,47
706,190,52,no,52
462,622,39,yes,39
68,340,36,yes,36
486,424,75,no,75
386,466,43,yes,43
124,484,94,no,94
388,266,39,yes,39
484,170,80,no,80
566,514,65,no,65
92,508,64,no,64
648,324,31,yes,31
760,446,48,yes,48
298,538,78,no,78
182,526,40,yes,40
86,204,36,yes,36
122,88,34,yes,34
480,228,73,no,73
690,112,71,no,71
356,154,61,no,61
240,172,54,no,54
686,528,67,no,67
460,504,41,yes,41
792,102,41,yes,41
72,562,32,yes,32
416,376,80,no,80
588,326,68,no,68
748,380,83,no,83
324,544,50,no,50
670,342,63,no,63
386,486,61,no,61
302,412,47,yes,47
720,584,65,no,65
624,632,42,yes,42
240,344,36,yes,36
242,286,83,no,83
790,524,38,yes,38
598,484,70,no,70
88,358,59,no,59
470,32,40,yes,40
46,276,29,yes,29
298,614,72,no,72
320,326,55,no,55
198,602,34,yes,34
62,644,34,yes,34
354,56,33,yes,33
608,372,28,yes,28
674,200,65,no,65
536,642,32,yes,32
136,268,71,no,71
480,500,66,no,66
254,252,54,no,54
786,268,40,yes,40
588,150,32,yes,32
740,456,69,no,69
230,266,64,no,64
140,604,62,no,62
642,256,50,no,50
216,44,27,yes,27
338,308,68,no,68
480,604,64,no,64
594,304,49,no,49
586,88,30,yes,30
666,382,29,yes,29
734,72,25,yes,25
464,172,72,no,72
518,324,29,yes,29
450,204,70,no,70
588,422,31,yes,31
94,572,53,no,53
520,72,28,yes,28
364,398,27,yes,27
194,382,25,yes,25
664,574,29,yes,29
694,208,66,no,66
566,322,53,no,53
680,468,28,yes,28
406,258,52,no,52
44,442,40,no,40
706,356,60,no,60
636,616,58,no,58
168,420,52,no,52
308,474,32,yes,32
156,214,30,yes,30
452,260,25,yes,25
244,564,24,yes,24
684,176,52,no,52
668,30,23,yes,23
318,402,53,no,53
386,612,47,no,47
508,274,32,yes,32
776,326,23,yes,23
768,284,59,no,59
234,462,47,no,47
542,118,27,yes,27
100,140,24,yes,24
258,90,40,yes,40
132,378,39,no,39
732,504,29,yes,29
756,208,27,yes,27
538,170,25,yes,25
714,24,25,yes,25
370,276,53,no,53
436,616,52,no,52
710,330,43,no,43
328,238,38,yes,38
536,224,28,yes,28
714,634,28,yes,28
180,78,23,yes,23
660,270,55,no,55
702,164,52,no,52
644,448,50,no,50
198,512,46,no,46
146,420,39,no,39
242,512,38,no,38
822,316,26,yes,26
244,404,25,yes,25
488,116,25,yes,25
196,304,24,yes,24
262,638,63,no,63
450,522,52,no,52
306,226,39,no,39
586,228,38,yes,38
334,194,37,no,37
156,330,23,yes,23
304,62,20,yes,20
644,346,53,no,53
212,392,46,no,46
156,36,25,yes,25
724,238,23,yes,23
18,594,29,yes,29
388,166,25,yes,25
622,46,25,yes,25
328,102,24,yes,24
778,428,55,no,55
820,156,23,yes,23
576,602,19,yes,19
398,116,44,no,44
770,160,25,yes,25
222,660,25,yes,25
772,678,42,yes,42
102,30,29,yes,29
112,378,25,yes,25
396,346,49,no,49
40,640,44,no,44
474,552,32,no,32
212,428,25,no,25
182,258,24,yes,24
556,358,22,yes,22
732,124,30,yes,30
150,368,29,no,29
418,550,27,yes,27
178,600,48,no,48
650,112,46,no,46
532,280,28,no,28
430,408,23,yes,23
280,76,48,no,48
132,298,47,no,47
300,170,32,yes,32
434,92,31,yes,31
428,140,24,yes,24
128,552,23,yes,23
378,206,25,no,25
516,480,25,yes,25
466,310,23,yes,23
86,418,31,no,31
376,568,29,no,29
808,370,28,yes,28
174,464,16,yes,16
358,504,27,no,27
108,674,24,yes,24
398,542,32,yes,32
696,282,32,no,32
252,470,30,no,30
190,126,19,yes,19
160,566,17,yes,17
516,574,32,no,32
120,332,20,yes,20
408,54,18,yes,18
558,564,21,no,21
164,650,29,no,29
772,610,26,no,26
610,566,20,yes,20
342,608,28,no,28
64,396,23,yes,23
640,150,23,yes,23
476,346,19,yes,19
742,314,18,yes,18
430,292,17,yes,17
700,430,21,yes,21
714,392,21,yes,21
14,382,33,yes,33
214,470,25,yes,25
348,230,17,yes,17
664,530,29,no,29
524,522,22,yes,22
128,170,20,yes,20
262,504,33,no,33
168,172,27,no,27
420,590,22,no,22
612,290,18,no,18
840,212,34,yes,34
388,286,27,no,27
640,496,22,yes,22
578,190,17,yes,17
798,186,15,yes,15
338,430,22,yes,22
664,426,21,yes,21
204,538,32,no,32
360,352,20,yes,20
618,178,15,yes,15
224,158,29,no,29
394,630,24,yes,24
786,578,23,yes,23
410,10,20,yes,20
584,660,20,yes,20
276,32,21,yes,21
44,496,18,yes,18
158,138,17,yes,17
68,608,24,no,24
270,114,22,yes,22
76,76,20,yes,20
406,476,23,no,23
630,410,17,no,17
