x,y,r (pixel),is_circle,r (um)
258,554,19,no,19
464,106,23,no,23
728,340,26,no,26
24,380,28,no,28
686,208,32,no,32
344,10,57,no,57
504,24,63,no,63
524,22,63,no,63
430,666,64,no,64
368,16,68,no,68
520,670,71,no,71
304,668,72,no,72
850,388,72,yes,72
390,36,82,no,82
208,642,85,no,85
488,40,87,no,87
412,42,90,no,90
810,548,96,no,96
468,38,97,no,97
482,12,98,no,98
396,10,101,no,101
472,642,102,no,102
228,650,105,yes,105
26,266,105,yes,105
758,100,109,no,109
480,666,112,no,112
802,568,116,no,116
844,364,118,no,118
20,244,120,no,120
416,12,122,unmarked,122
814,136,123,unmarked,123
454,670,124,unmarked,124
848,482,126,unmarked,126
754,650,127,unmarked,127
444,14,129,unmarked,129
838,564,132,unmarked,132
510,650,135,unmarked,135
790,90,143,unmarked,143
812,104,145,unmarked,145
2,224,146,unmarked,146
106,576,147,unmarked,147
746,610,148,unmarked,148
824,416,148,unmarked,148
776,592,150,unmarked,150
790,112,150,unmarked,150
786,614,150,unmarked,150
804,606,152,unmarked,152
798,68,154,unmarked,154
846,416,160,unmarked,160
766,622,172,unmarked,172
770,82,174,unmarked,174
88,564,175,unmarked,175
130,530,179,unmarked,179
68,592,180,unmarked,180
146,138,195,unmarked,195
822,486,198,unmarked,198
448,634,205,unmarked,205
122,140,213,unmarked,213
828,514,216,unmarked,216
92,132,231,unmarked,231
850,508,232,unmarked,232
74,154,250,unmarked,250
