x,y,r (pixel),is_circle,r (um)
604,286,89,yes,89
528,132,91,yes,91
548,600,76,yes,76
410,272,91,yes,91
676,500,84,yes,84
222,430,84,yes,84
222,238,81,yes,81
510,442,78,yes,78
338,88,91,yes,91
366,412,51,yes,51
286,554,47,yes,47
396,532,68,yes,68
30,528,103,yes,103
528,426,100,no,100
54,98,95,yes,95
688,474,131,no,131
500,422,89,no,89
724,22,84,yes,84
730,230,39,yes,39
396,294,116,no,116
202,430,104,no,104
692,516,101,no,101
188,98,53,yes,53
418,294,101,no,101
672,148,65,yes,65
238,416,117,no,117
390,262,112,no,112
530,112,111,no,111
812,174,61,yes,61
200,252,118,no,118
308,338,36,yes,36
44,78,116,no,116
802,358,100,yes,100
538,580,78,no,78
232,466,119,no,119
664,482,96,no,96
218,450,104,no,104
594,308,113,no,113
98,404,32,yes,32
598,266,98,no,98
354,70,69,no,69
648,512,108,no,108
508,462,100,no,100
190,642,70,yes,70
624,292,107,no,107
774,662,78,no,78
668,528,110,no,110
26,498,112,no,112
362,436,74,no,74
624,270,65,no,65
436,384,23,yes,23
410,670,74,yes,74
558,580,60,no,60
516,150,59,no,59
664,400,22,yes,22
208,270,80,no,80
236,224,62,no,62
322,490,31,yes,31
436,162,27,yes,27
416,508,65,no,65
612,420,27,yes,27
414,542,48,no,48
284,532,54,no,54
530,464,49,no,49
714,520,42,no,42
