x,y,r (pixel),is_circle,r (um)
788,596,46,yes,46
660,474,36,yes,36
530,324,52,yes,52
322,294,39,yes,39
410,578,56,yes,56
192,552,54,yes,54
402,370,54,yes,54
792,218,56,yes,56
516,228,27,yes,27
542,558,34,yes,34
120,254,41,yes,41
762,112,30,yes,30
590,604,29,yes,29
626,266,40,yes,40
720,184,28,yes,28
488,422,29,yes,29
582,454,34,yes,34
738,384,30,yes,30
684,232,29,yes,29
768,516,28,yes,28
400,452,41,no,41
690,332,40,yes,40
806,60,34,yes,34
474,492,46,yes,46
342,226,34,no,34
636,370,31,yes,31
424,176,40,yes,40
396,250,37,yes,37
660,538,28,yes,28
782,428,22,yes,22
340,578,42,no,42
384,72,27,yes,27
724,484,27,yes,27
600,554,20,yes,20
264,602,37,no,37
122,328,31,yes,31
572,232,23,yes,23
696,416,19,yes,19
804,474,30,yes,30
720,546,29,yes,29
578,506,20,yes,20
238,40,34,yes,34
466,226,27,yes,27
570,388,29,yes,29
766,288,28,yes,28
564,48,28,yes,28
282,550,22,yes,22
794,144,20,yes,20
536,422,17,yes,17
590,188,23,yes,23
334,64,26,yes,26
324,116,15,yes,15
358,142,22,yes,22
708,132,28,yes,28
554,92,22,yes,22
622,34,19,yes,19
444,60,29,yes,29
622,516,25,yes,25
712,90,20,yes,20
760,460,18,yes,18
632,576,18,yes,18
232,398,35,yes,35
720,274,29,yes,29
816,396,26,yes,26
636,322,23,yes,23
440,296,19,yes,19
644,204,19,yes,19
474,270,18,yes,18
612,214,14,yes,14
374,292,20,yes,20
830,436,19,yes,19
326,386,20,yes,20
284,368,26,yes,26
530,462,18,yes,18
676,270,17,yes,17
432,106,20,yes,20
592,300,20,yes,20
284,70,20,yes,20
396,118,17,yes,17
324,344,15,yes,15
64,504,35,yes,35
488,604,24,no,24
170,252,18,yes,18
574,274,16,yes,16
742,430,22,no,22
534,498,20,yes,20
174,216,18,yes,18
492,368,17,yes,17
608,406,17,yes,17
676,186,17,yes,17
518,176,16,yes,16
438,252,16,yes,16
548,196,16,yes,16
360,182,13,yes,13
98,374,22,yes,22
160,294,18,yes,18
