x,y,r (pixel),is_circle,r (um)
616,614,72,yes,72
278,146,71,yes,71
44,546,70,yes,70
332,598,64,yes,64
212,558,77,yes,77
318,272,68,yes,68
768,590,84,yes,84
758,322,68,yes,68
758,446,62,yes,62
524,418,76,yes,76
444,256,74,no,74
478,566,90,no,90
246,530,97,no,97
630,592,88,no,88
154,446,94,no,94
574,202,68,yes,68
78,332,52,yes,52
660,394,48,yes,48
540,388,99,no,99
122,438,75,yes,75
356,470,93,no,93
640,292,55,yes,55
202,242,54,yes,54
516,544,99,no,99
690,382,80,no,80
442,106,74,yes,74
444,234,80,no,80
234,562,99,no,99
234,394,60,no,60
560,94,45,yes,45
170,426,87,no,87
554,204,80,no,80
192,544,85,no,85
496,550,80,no,80
150,150,58,yes,58
722,172,64,no,64
308,480,54,no,54
504,400,97,no,97
764,344,87,no,87
472,110,78,no,78
222,528,83,no,83
340,286,93,no,93
360,600,76,no,76
408,442,48,yes,48
558,404,94,no,94
164,42,41,yes,41
546,420,94,no,94
480,244,80,no,80
74,236,45,yes,45
172,330,46,yes,46
450,548,95,no,95
264,132,93,no,93
738,190,87,no,87
838,132,58,yes,58
648,492,70,no,70
332,472,54,no,54
716,196,91,no,91
430,90,87,no,87
88,70,43,yes,43
636,620,92,no,92
640,390,65,no,65
778,328,88,no,88
296,254,78,no,78
726,334,77,no,77
680,504,53,no,53
778,572,72,no,72
350,578,84,no,84
254,394,47,yes,47
54,146,41,yes,41
538,300,52,no,52
338,376,48,no,48
74,546,72,no,72
426,354,46,no,46
422,248,69,no,69
500,574,95,no,95
782,446,64,no,64
374,182,38,yes,38
558,298,41,yes,41
778,308,68,no,68
362,374,44,no,44
524,662,39,yes,39
216,646,36,no,36
740,50,47,yes,47
134,272,30,yes,30
564,510,54,no,54
776,608,51,no,51
592,504,44,no,44
720,50,42,no,42
694,484,44,no,44
258,418,27,no,27
594,342,25,yes,25
694,176,61,no,61
452,126,49,no,49
344,616,45,no,45
142,462,41,no,41
460,284,39,no,39
60,460,22,yes,22
114,320,30,no,30
788,590,54,no,54
742,582,42,no,42
268,626,35,no,35
324,492,34,no,34
36,522,29,no,29
788,554,49,no,49
264,376,41,no,41
310,130,40,no,40
760,468,33,no,33
18,202,20,no,20
304,412,19,yes,19
150,130,49,no,49
674,408,32,no,32
160,408,47,no,47
256,160,44,no,44
256,466,23,yes,23
300,452,37,no,37
324,10,56,no,56
536,22,17,yes,17
616,642,36,no,36
340,262,28,no,28
660,294,34,no,34
244,304,10,yes,10
242,628,23,no,23
100,344,22,no,22
