x,y,r (pixel),is_circle,r (um)
164,292,94,no,94
172,582,94,no,94
152,184,99,no,99
170,342,88,no,88
288,542,57,yes,57
192,548,75,no,75
96,494,70,no,70
410,460,42,yes,42
282,634,50,no,50
262,534,73,no,73
338,252,70,no,70
384,162,66,no,66
230,398,60,no,60
298,370,58,no,58
496,512,44,yes,44
134,150,62,yes,62
466,44,42,yes,42
122,492,69,no,69
302,260,52,no,52
212,580,56,no,56
242,290,51,no,51
150,316,70,no,70
96,460,64,no,64
536,90,36,yes,36
356,146,47,yes,47
322,234,42,no,42
150,562,51,no,51
378,122,59,no,59
240,362,43,no,43
420,280,42,no,42
204,216,40,yes,40
278,190,38,yes,38
196,412,54,no,54
194,276,53,no,53
232,586,39,no,39
390,236,52,no,52
284,164,42,no,42
76,92,61,no,61
310,60,48,no,48
362,612,45,yes,45
112,540,32,no,32
212,194,46,no,46
90,412,40,no,40
306,134,28,no,28
370,232,47,no,47
400,294,39,no,39
228,134,38,no,38
480,210,52,no,52
170,558,46,no,46
184,498,36,no,36
284,310,34,no,34
266,360,34,no,34
428,124,32,no,32
244,480,23,yes,23
344,306,36,no,36
184,624,32,no,32
208,448,26,yes,26
168,268,36,no,36
226,306,34,no,34
450,226,39,no,39
254,426,28,no,28
180,400,27,yes,27
126,350,41,no,41
364,166,40,no,40
114,618,27,yes,27
234,170,21,yes,21
430,248,28,no,28
118,230,28,no,28
62,354,25,yes,25
800,198,22,yes,22
188,68,32,yes,32
200,322,19,yes,19
226,108,34,no,34
366,268,17,yes,17
460,178,32,no,32
240,52,29,no,29
144,648,25,yes,25
340,442,38,yes,38
280,448,26,yes,26
286,396,24,no,24
214,538,29,no,29
224,282,29,no,29
322,78,34,no,34
264,80,23,no,23
88,216,20,yes,20
90,584,20,yes,20
248,244,25,no,25
418,174,23,no,23
694,162,20,yes,20
268,260,19,yes,19
148,610,14,yes,14
