x,y,r (pixel),is_circle,r (um)
384,400,38,yes,38
616,194,42,yes,42
342,332,46,yes,46
532,166,45,yes,45
518,562,41,yes,41
762,108,35,yes,35
702,310,44,yes,44
688,118,33,yes,33
396,632,41,yes,41
778,262,38,yes,38
432,274,29,yes,29
452,166,32,yes,32
526,392,34,yes,34
308,254,38,yes,38
722,472,32,yes,32
342,580,30,yes,30
424,30,42,yes,42
206,402,36,yes,36
690,534,33,yes,33
258,306,32,yes,32
534,86,32,yes,32
746,590,39,yes,39
420,106,38,yes,38
274,574,47,no,47
188,320,39,yes,39
738,384,38,yes,38
184,598,36,yes,36
600,112,37,yes,37
302,630,30,yes,30
540,330,29,yes,29
464,610,34,yes,34
150,370,28,yes,28
554,446,27,yes,27
392,542,33,yes,33
294,150,35,yes,35
774,446,27,yes,27
632,302,26,yes,26
472,318,37,yes,37
712,168,27,yes,27
130,640,40,no,40
462,384,36,yes,36
792,52,28,yes,28
580,520,32,yes,32
268,436,34,yes,34
492,444,29,yes,29
594,50,29,yes,29
484,112,29,yes,29
664,254,25,yes,25
670,652,29,yes,29
556,622,39,yes,39
214,522,31,yes,31
680,594,24,yes,24
328,520,32,yes,32
628,560,29,yes,29
802,492,28,yes,28
418,218,28,yes,28
330,450,31,yes,31
62,536,32,yes,32
270,496,30,yes,30
374,258,28,yes,28
524,274,27,yes,27
432,438,24,yes,24
108,588,39,yes,39
152,534,34,yes,34
236,638,34,yes,34
154,434,27,yes,27
264,558,49,no,49
652,64,28,yes,28
260,374,25,yes,25
598,354,34,yes,34
414,338,30,yes,30
630,614,29,yes,29
484,62,27,yes,27
320,394,26,yes,26
486,500,25,yes,25
488,226,37,yes,37
824,598,34,yes,34
100,404,32,yes,32
52,628,36,yes,36
682,418,28,yes,28
174,484,26,yes,26
242,248,26,yes,26
800,316,21,yes,21
822,108,29,yes,29
254,196,29,yes,29
368,68,27,yes,27
622,444,37,yes,37
20,576,26,yes,26
92,664,19,yes,19
684,204,27,yes,27
432,492,27,yes,27
368,198,22,yes,22
730,652,26,yes,26
752,520,25,yes,25
216,456,28,no,28
80,314,17,yes,17
716,242,26,yes,26
574,268,21,yes,21
320,46,23,yes,23
578,566,22,yes,22
796,398,27,yes,27
786,644,27,yes,27
22,458,26,yes,26
556,226,26,yes,26
748,204,25,yes,25
618,252,24,yes,24
768,162,22,yes,22
112,458,21,yes,21
578,400,20,yes,20
636,500,30,yes,30
802,198,29,yes,29
794,540,25,yes,25
74,448,23,yes,23
536,490,22,yes,22
346,118,32,no,32
184,76,21,yes,21
130,492,19,yes,19
510,634,19,yes,19
384,484,32,no,32
70,368,21,yes,21
418,576,20,yes,20
578,306,19,yes,19
452,544,24,yes,24
652,342,20,yes,20
128,242,18,yes,18
348,162,17,yes,17
540,24,23,yes,23
480,266,19,yes,19
666,464,18,yes,18
110,356,17,yes,17
142,158,17,yes,17
212,48,17,yes,17
322,194,17,yes,17
288,74,19,yes,19
208,270,18,yes,18
852,168,28,yes,28
78,484,21,yes,21
180,144,19,yes,19
684,366,18,yes,18
254,88,18,yes,18
836,356,27,yes,27
668,162,21,yes,21
124,324,20,yes,20
286,340,19,yes,19
236,340,16,yes,16
216,216,23,no,23
188,646,21,yes,21
110,294,15,yes,15
144,214,18,yes,18
166,242,17,yes,17
242,54,14,yes,14
26,498,15,yes,15
