x,y,r (pixel),is_circle,r (um)
192,96,90,yes,90
198,466,101,yes,101
802,566,109,yes,109
244,262,84,yes,84
346,388,68,yes,68
390,204,73,yes,73
756,370,95,yes,95
502,338,100,yes,100
554,134,94,yes,94
500,558,100,yes,100
742,146,93,yes,93
520,326,101,no,101
640,258,61,yes,61
778,362,100,no,100
344,514,65,yes,65
764,142,100,no,100
616,422,59,yes,59
806,248,43,yes,43
380,32,92,yes,92
232,280,88,no,88
260,672,117,yes,117
734,366,108,no,108
668,14,58,yes,58
576,130,128,no,128
632,652,64,yes,64
540,152,116,no,116
410,196,80,no,80
212,92,110,no,110
474,526,133,no,133
734,166,121,no,121
198,444,103,no,103
540,108,112,no,112
166,100,99,no,99
212,278,112,no,112
190,74,98,no,98
520,562,111,no,111
366,380,75,no,75
752,350,72,no,72
344,366,88,no,88
502,312,78,no,78
742,126,74,no,74
54,210,89,yes,89
654,520,49,yes,49
184,484,79,no,79
632,442,37,no,37
394,182,51,no,51
698,440,29,yes,29
792,530,70,no,70
654,646,48,no,48
