x,y,r (pixel),is_circle,r (um)
450,418,129,yes,129
582,128,116,no,116
662,302,87,yes,87
184,460,91,yes,91
150,172,98,yes,98
314,566,88,yes,88
256,304,84,yes,84
422,418,149,no,149
762,432,86,no,86
502,406,182,no,182
394,194,103,yes,103
602,122,122,no,122
108,322,71,yes,71
570,572,72,no,72
190,184,183,no,183
722,578,76,yes,76
372,202,126,no,126
624,446,66,yes,66
426,386,196,no,196
138,152,129,no,129
466,402,108,no,108
444,396,126,no,126
500,436,182,no,182
560,144,116,no,116
698,302,94,no,94
476,424,155,no,155
614,562,118,no,118
506,374,184,no,184
714,330,126,no,126
418,202,118,no,118
126,340,96,no,96
780,174,89,yes,89
478,470,193,no,193
72,578,79,yes,79
442,190,101,no,101
334,564,107,no,107
622,142,140,no,140
626,110,108,no,108
464,364,144,no,144
476,382,169,no,169
520,450,171,no,171
176,228,159,no,159
642,312,109,no,109
172,138,137,no,137
164,208,136,no,136
778,420,66,no,66
202,450,72,no,72
224,140,142,no,142
698,582,96,no,96
756,186,89,no,89
406,430,156,no,156
158,432,110,no,110
636,288,131,no,131
594,580,89,no,89
586,150,133,no,133
126,184,119,no,119
536,594,92,no,92
784,444,61,no,61
642,122,112,no,112
684,286,89,no,89
558,590,94,yes,94
532,418,193,no,193
194,152,146,no,146
564,114,136,no,136
224,436,104,no,104
790,286,41,yes,41
404,400,158,no,158
448,440,148,no,148
638,338,131,no,131
742,590,100,no,100
166,466,108,no,108
638,464,88,no,88
280,298,78,no,78
742,438,106,no,106
148,134,110,no,110
294,572,92,no,92
616,88,116,no,116
590,102,101,no,101
172,164,86,no,86
710,556,84,no,84
186,428,123,no,123
232,318,112,no,112
422,168,110,no,110
596,600,105,no,105
790,154,66,no,66
682,332,121,no,121
404,218,87,no,87
90,308,82,no,82
144,318,75,no,75
436,216,116,no,116
250,282,110,no,110
638,264,118,no,118
350,544,95,no,95
642,150,137,no,137
318,586,106,no,106
302,284,104,no,104
276,58,89,yes,89
378,178,114,no,114
796,428,108,no,108
292,552,100,no,100
754,570,85,no,85
658,658,39,yes,39
302,60,101,no,101
646,438,62,no,62
94,584,99,no,99
122,306,53,no,53
222,456,90,no,90
462,458,130,no,130
732,560,56,no,56
812,170,92,no,92
582,554,96,no,96
616,612,96,no,96
606,152,74,no,74
210,176,105,no,105
208,676,68,yes,68
330,542,60,no,60
296,80,56,no,56
494,358,131,no,131
154,112,94,no,94
166,186,68,no,68
222,478,109,no,109
792,404,92,no,92
722,538,101,no,101
398,172,96,no,96
270,322,56,no,56
754,546,92,no,92
322,48,87,no,87
184,480,72,no,72
272,280,56,no,56
46,104,43,yes,43
362,564,96,no,96
88,564,59,no,59
450,40,53,no,53
322,68,82,no,82
208,424,78,no,78
722,600,66,no,66
764,464,74,no,74
574,602,63,no,63
656,518,58,no,58
480,444,82,no,82
426,20,87,no,87
670,268,51,no,51
604,446,68,no,68
760,20,64,no,64
790,198,60,no,60
546,568,75,no,75
448,14,66,yes,66
406,132,78,no,78
418,362,84,no,84
540,96,74,no,74
198,498,73,no,73
278,340,68,no,68
630,420,56,no,56
588,368,53,no,53
184,400,68,no,68
306,530,68,no,68
290,320,47,no,47
444,558,39,yes,39
780,18,66,no,66
618,168,64,no,64
788,464,40,no,40
760,158,64,no,64
404,238,47,no,47
772,396,43,no,43
718,488,33,no,33
644,488,42,no,42
498,464,62,no,62
708,194,29,no,29
92,608,59,no,59
68,238,48,no,48
648,542,32,no,32
232,252,29,no,29
182,334,34,no,34
312,30,22,no,22
744,610,42,no,42
108,564,41,no,41
738,466,38,no,38
736,394,44,no,44
106,484,42,no,42
280,412,42,no,42
522,394,53,no,53
554,506,27,no,27
660,238,25,no,25
238,202,14,no,14
648,100,45,no,45
592,180,42,no,42
198,350,35,no,35
658,608,28,no,28
