x,y,r (pixel),is_circle,r (um)
580,268,34,yes,34
762,474,34,yes,34
768,570,31,yes,31
706,60,33,yes,33
70,212,32,yes,32
440,214,33,yes,33
346,154,36,yes,36
450,88,32,yes,32
34,416,20,yes,20
688,540,26,yes,26
504,176,25,yes,25
680,306,25,yes,25
402,40,34,yes,34
176,50,29,yes,29
616,164,22,yes,22
640,274,20,yes,20
190,108,22,yes,22
560,68,36,yes,36
122,296,22,yes,22
136,106,23,yes,23
292,80,22,yes,22
32,162,21,yes,21
288,222,24,yes,24
364,88,22,yes,22
204,400,22,yes,22
220,332,21,yes,21
778,650,24,yes,24
510,50,20,yes,20
84,164,14,yes,14
162,176,18,yes,18
676,118,17,yes,17
290,38,18,yes,18
272,164,20,yes,20
82,412,18,yes,18
72,310,16,yes,16
148,266,17,yes,17
664,592,17,yes,17
598,512,16,yes,16
730,528,14,yes,14
284,310,18,yes,18
72,94,24,no,24
646,340,15,yes,15
246,126,22,yes,22
88,62,14,yes,14
640,382,12,yes,12
232,54,16,yes,16
666,176,19,yes,19
504,302,16,yes,16
58,124,14,yes,14
592,124,15,yes,15
32,286,14,yes,14
118,388,18,yes,18
126,180,16,yes,16
104,146,13,yes,13
464,42,12,yes,12
120,60,12,yes,12
196,174,16,yes,16
276,538,15,yes,15
510,100,13,yes,13
164,244,9,yes,9
