x,y,r (pixel),is_circle,r (um)
642,104,59,yes,59
368,530,56,yes,56
340,298,58,yes,58
752,130,55,yes,55
574,192,52,yes,52
328,184,50,yes,50
236,324,39,yes,39
292,392,50,yes,50
58,94,56,yes,56
414,144,48,yes,48
642,344,43,yes,43
154,162,60,yes,60
724,388,36,yes,36
540,96,46,yes,46
458,224,44,yes,44
266,518,40,yes,40
802,324,60,yes,60
634,640,43,yes,43
384,414,40,yes,40
94,414,36,yes,36
94,514,55,yes,55
636,538,56,yes,56
736,560,45,yes,45
314,52,40,yes,40
388,228,29,yes,29
732,34,42,yes,42
730,228,49,yes,49
518,366,36,yes,36
62,636,35,yes,35
456,56,46,yes,46
184,454,40,yes,40
554,486,46,yes,46
56,194,45,yes,45
476,530,46,yes,46
490,442,38,yes,38
260,588,33,yes,33
240,188,32,yes,32
580,584,29,yes,29
114,276,46,yes,46
490,152,33,yes,33
724,650,48,yes,48
436,624,51,yes,51
210,250,43,yes,43
806,452,60,yes,60
584,402,34,yes,34
536,280,45,yes,45
136,604,39,yes,39
608,272,35,yes,35
194,80,24,yes,24
806,192,30,yes,30
144,44,34,yes,34
454,322,38,yes,38
712,478,40,yes,40
380,66,28,yes,28
656,426,35,yes,35
362,300,77,no,77
166,360,44,yes,44
258,116,45,yes,45
352,542,72,no,72
46,262,23,yes,23
814,644,44,yes,44
354,608,29,yes,29
272,236,29,yes,29
834,552,45,yes,45
710,304,29,yes,29
648,208,20,yes,20
584,14,49,yes,49
344,108,30,yes,30
518,600,32,yes,32
836,44,56,yes,56
224,634,48,no,48
88,350,29,yes,29
224,402,26,yes,26
416,272,23,yes,23
152,138,75,no,75
8,338,54,yes,54
428,466,30,yes,30
176,542,30,yes,30
520,30,24,yes,24
438,382,25,yes,25
398,348,27,yes,27
682,170,26,yes,26
664,256,24,yes,24
104,498,54,no,54
314,576,21,yes,21
174,296,17,yes,17
558,636,22,yes,22
306,662,43,yes,43
280,284,17,yes,17
686,588,23,yes,23
538,546,22,yes,22
264,456,15,yes,15
338,278,51,no,51
842,134,33,yes,33
80,572,22,yes,22
586,318,17,yes,17
664,294,16,yes,16
78,92,50,no,50
606,450,18,yes,18
440,422,15,yes,15
234,18,46,yes,46
